PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,EG,L,-9,-9,Bird,147436,Haematopus ostralegus,-9,,,Lipid-normalised concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",in,biota,,Haematopus ostralegus (ITIS: 176469: WoRMS 147436),not specified,not specified,eggs,not specified,not specified,not specified,not specified,S0600044,S0700006,CS001012,S026,MAT01963,,S09133,S104,S1122,S1219,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127139,Limanda limanda,-9,CF0049LL,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver],Limanda limanda (ITIS: 172881: WoRMS 127139),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006607,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,W,-9,-9,Mollusca,141579,Macoma balthica,-9,IC001202,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Macoma balthica (ITIS: 567846: WoRMS 141579) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Macoma balthica (ITIS: 567846: WoRMS 141579) [Subcomponent: flesh],Macoma balthica (ITIS: 567846: WoRMS 141579),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007128,S09133,S104,S1131,S1214,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,126438,Merlangius merlangus,-9,CF044MIX,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: liver],Merlangius merlangus (ITIS: 164758: WoRMS 126438),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006638,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,126484,Merluccius merluccius,-9,IC001586,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: liver],Merluccius merluccius (ITIS: 164795: WoRMS 126484),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007542,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,W,-9,-9,Mollusca,140430,Mya arenaria,-9,IC001587,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Mya arenaria (ITIS: 81692: WoRMS 140430) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Mya arenaria (ITIS: 81692: WoRMS 140430) [Subcomponent: flesh],Mya arenaria (ITIS: 81692: WoRMS 140430),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007131,S09133,S104,S1131,S1214,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127203,Myoxocephalus scorpius,-9,IC001203,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203) [Subcomponent: liver],Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007552,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,D,-9,-9,Crustacean,149668,Mysidacea,-9,,,Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit dry weight of,biota,,Mysida (ITIS: 89855: WoRMS 149668),not specified,not specified,not specified,,not specified,not specified,not specified,S0600045,S0700006,CS001012,S041,MAT01963,,S09133,S104,S1131,,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,D,-9,-9,Mollusca,138228,Mytilus,-9,IC002336,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit dry weight of biota {Mytilus (ITIS: 79452: WoRMS 138228) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit dry weight of,biota,Mytilus (ITIS: 79452: WoRMS 138228) [Subcomponent: flesh],Mytilus (ITIS: 79452: WoRMS 138228),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001012,S041,MAT01963,BE008550,S09133,S104,S1131,S1214,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,D,-9,-9,Mollusca,140480,Mytilus edulis,-9,IC000591,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit dry weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit dry weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001012,S041,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,L,-9,-9,Mollusca,140480,Mytilus edulis,-9,IC000318,"Lipid-normalised concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} in biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Lipid-normalised concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",in,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600044,S0700006,CS001012,S026,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU,L,-9,-9,Fish,151353,Perca fluviatilis,-9,IC002021,"Lipid-normalised concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} in biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue]}",Lipid-normalised concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",in,biota,Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue],Perca fluviatilis (ITIS: 168470: WoRMS 151353),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600044,S0700006,CS001012,S026,MAT01963,BE007133,S09133,S104,S1131,S1218,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU,W,-9,-9,Fish,151353,Perca fluviatilis,-9,IC000815,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue],Perca fluviatilis (ITIS: 168470: WoRMS 151353),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007133,S09133,S104,S1131,S1218,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU&EP,W,-9,-9,Fish,151353,Perca fluviatilis,-9,IC002641,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissues and skin]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissues and skin],Perca fluviatilis (ITIS: 168470: WoRMS 151353),not specified,not specified,not specified,muscle tissues and skin,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE008603,S09133,S104,S1131,S1258,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,BB,D,-9,-9,Cetacean,137117,Phocoena phocoena,-9,IC002642,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit dry weight of biota {Phocoena phocoena (ITIS: 180473: WoRMS 137117) [Subcomponent: blubber]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit dry weight of,biota,Phocoena phocoena (ITIS: 180473: WoRMS 137117) [Subcomponent: blubber],Phocoena phocoena (ITIS: 180473: WoRMS 137117),not specified,not specified,not specified,blubber,not specified,not specified,not specified,S0600045,S0700006,CS001012,S041,MAT01963,BE008563,S09133,S104,S1131,S1229,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,D,-9,-9,Fish,127141,Platichthys flesus,-9,IC001588,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit dry weight of biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit dry weight of,biota,Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver],Platichthys flesus (ITIS: 172894: WoRMS 127141),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S041,MAT01963,BE006615,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127141,Platichthys flesus,-9,CF132WPF,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver],Platichthys flesus (ITIS: 172894: WoRMS 127141),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006615,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU,W,-9,-9,Fish,127141,Platichthys flesus,-9,IC000592,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: muscle tissue],Platichthys flesus (ITIS: 172894: WoRMS 127141),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006616,S09133,S104,S1131,S1218,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127143,Pleuronectes platessa,-9,CF051WPP,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: liver],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006630,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127143,Pleuronectes platessa,-9,,,Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Stage: juvenile Subcomponent: liver],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006664,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,105865,Raja radiata,-9,IC002990,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Raja radiata (ITIS: 564149: WoRMS 105865) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Raja radiata (ITIS: 564149: WoRMS 105865) [Subcomponent: liver],Raja radiata (ITIS: 564149: WoRMS 105865),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE008521,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127023,Scomber scombrus,-9,CF036WSS,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: liver],Scomber scombrus (ITIS: 172414: WoRMS 127023),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007118,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,EG,L,-9,-9,Bird,137162,Sterna hirundo,-9,,,Lipid-normalised concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",in,biota,,Sterna hirundo (ITIS: 176888: WoRMS 137162),not specified,not specified,eggs,not specified,not specified,not specified,not specified,S0600044,S0700006,CS001012,S026,MAT01963,,S09133,S104,S1122,S1219,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,EG,L,-9,-9,Bird,137133,Uria aalge,-9,,,Lipid-normalised concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",in,biota,,Uria aalge (ITIS: 176974: WoRMS 137133),not specified,not specified,eggs,not specified,not specified,not specified,not specified,S0600044,S0700006,CS001012,S026,MAT01963,,S09133,S104,S1122,S1219,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,LI,W,-9,-9,Fish,127123,Zoarces viviparus,-9,IC000816,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: liver]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: liver],Zoarces viviparus (ITIS: 165324: WoRMS 127123),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006622,S09133,S104,S1131,S1216,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU,D,-9,-9,Fish,127123,Zoarces viviparus,-9,IC000817,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit dry weight of biota {Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit dry weight of,biota,Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: muscle tissue],Zoarces viviparus (ITIS: 165324: WoRMS 127123),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001012,S041,MAT01963,BE006623,S09133,S104,S1131,S1218,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU,L,-9,-9,Fish,127123,Zoarces viviparus,-9,IC000593,"Lipid-normalised concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} in biota {Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: muscle tissue]}",Lipid-normalised concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",in,biota,Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: muscle tissue],Zoarces viviparus (ITIS: 165324: WoRMS 127123),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600044,S0700006,CS001012,S026,MAT01963,BE006623,S09133,S104,S1131,S1218,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,MU,W,-9,-9,Fish,127123,Zoarces viviparus,-9,IC001319,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: muscle tissue]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Zoarces viviparus (ITIS: 165324: WoRMS 127123) [Subcomponent: muscle tissue],Zoarces viviparus (ITIS: 165324: WoRMS 127123),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006623,S09133,S104,S1131,S1218,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,IC001204,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
O-BR,"2,2',4,4',5-pentabromodiphenyl ether (PBDE99)",60348-60-9,CF,BDE99,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,-9,IC001205,"Concentration of 2,2',4,4',5-pentabromodiphenyl ether {BDE99 CAS 60348-60-9} per unit wet weight of biota {Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh]}",Concentration,not specified,"2,2',4,4',5-pentabromodiphenyl ether",per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS001012,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
